Period,l.r.t,Study,Loc,Block,Border,Row,Tree,Fam,Geno,Herbicide,Flag,Leaf,Bud2.16,GLD,HT,SCORE,Sur,Mglory,WEED,WEED.COVER,WEED.T
2,10968,2,1,3,0,9,68,AGHS4,2,1,Yellow,,,48.1,239,,,,,,
2,10969,2,1,3,0,9,69,AGHS4,2,1,Yellow,,,45.9,234,,,,,,
2,10970,2,1,3,1,9,70,AGHS4,2,1,Yellow,,,45,236,,,,,,
2,11031,2,1,3,1,10,31,AGHS1,6,0,Blue,,,33.7,197,,,,,,
2,11032,2,1,3,0,10,32,AGHS1,6,0,Blue,,,38.6,208,,,,,,
2,11033,2,1,3,0,10,33,AGHS1,6,0,Blue,,,37.8,181,,,,,,
2,11034,2,1,3,0,10,34,AGHS1,6,0,Blue,,,37.9,226,,,,,,
2,11035,2,1,3,0,10,35,AGHS1,6,0,Blue,,,27.4,189,,,,,,
2,11036,2,1,3,0,10,36,AGHS1,6,0,Blue,,,32,180,,,,,,
2,11037,2,1,3,0,10,37,AGHS1,6,0,Blue,,,25,175,,,,,,
2,11038,2,1,3,1,10,38,AGHS1,6,0,Blue,,,38.9,189,,,,,,
2,11039,2,1,3,1,10,39,AGHS3,1,0,Orange,,,40.6,178,,,,,,
2,11040,2,1,3,0,10,40,AGHS3,1,0,Orange,,,31.7,152,,,,,,
2,11041,2,1,3,0,10,41,AGHS3,1,0,Orange,,,29.7,151,,,,,,
2,11042,2,1,3,0,10,42,AGHS3,1,0,Orange,,,28.2,163,,,,,,
2,11043,2,1,3,0,10,43,AGHS3,1,0,Orange,,,29.9,157,,,,,,
2,11044,2,1,3,0,10,44,AGHS3,1,0,Orange,,,23.9,172,,,,,,
2,11045,2,1,3,0,10,45,AGHS3,1,0,Orange,,,42.2,223,,,,,,
2,11046,2,1,3,1,10,46,AGHS3,1,0,Orange,,,41.9,218,,,,,,
2,11047,2,1,3,1,10,47,AGHS4,2,0,Yellow,,,33.5,172,,,,,,
2,11048,2,1,3,0,10,48,AGHS4,2,0,Yellow,,,36.4,189,,,,,,
2,11049,2,1,3,0,10,49,AGHS4,2,0,Yellow,,,43.4,187,,,,,,
2,11050,2,1,3,0,10,50,AGHS4,2,0,Yellow,,,26.9,158,,,,,,
2,11051,2,1,3,0,10,51,AGHS4,2,0,Yellow,,,35.7,197,,,,,,
2,11052,2,1,3,0,10,52,AGHS4,2,0,Yellow,,,27.6,162,,,,,,
2,11053,2,1,3,0,10,53,AGHS4,2,0,Yellow,,,38.5,205,,,,,,
2,11054,2,1,3,1,10,54,AGHS4,2,0,Yellow,,,43.4,172,,,,,,
2,11055,2,1,3,1,10,55,AGHS2,5,0,Pink,,,28.8,176,,,,,,
2,11056,2,1,3,0,10,56,AGHS2,5,0,Pink,,,42,218,,,,,,
2,11057,2,1,3,0,10,57,AGHS2,5,0,Pink,,,28.1,186,,,,,,
2,11058,2,1,3,0,10,58,AGHS2,5,0,Pink,,,24.3,164,,,,,,
2,11059,2,1,3,0,10,59,AGHS2,5,0,Pink,,,33.1,209,,,,,,
2,11060,2,1,3,0,10,60,AGHS2,5,0,Pink,,,39.6,198,,,,,,
2,11061,2,1,3,0,10,61,AGHS2,5,0,Pink,,,40.7,224,,,,,,
2,11062,2,1,3,1,10,62,AGHS2,5,0,Pink,,,38.5,231,,,,,,
2,11063,2,1,3,1,10,63,AGHS8,7,0,White,,,21.5,182,,,,,,
2,11064,2,1,3,0,10,64,AGHS8,7,0,White,,,26.1,182,,,,,,
2,11065,2,1,3,0,10,65,AGHS8,7,0,White,,,38.3,198,,,,,,
2,11066,2,1,3,0,10,66,AGHS8,7,0,White,,,25.6,156,,,,,,
2,11067,2,1,3,0,10,67,AGHS8,7,0,White,,,38.3,167,,,,,,
2,11068,2,1,3,0,10,68,AGHS8,7,0,White,,,25.2,168,,,,,,
2,11069,2,1,3,0,10,69,AGHS8,7,0,White,,,25.8,181,,,,,,
2,11070,2,1,3,1,10,70,AGHS8,7,0,White,,,25.5,178,,,,,,
2,11131,2,1,3,1,11,31,AGHS4,2,2,Yellow,,,43.5,203,,,,,,
2,11132,2,1,3,0,11,32,AGHS4,2,2,Yellow,,,40.5,213,,,,,,
2,11133,2,1,3,0,11,33,AGHS4,2,2,Yellow,,,41.7,191,,,,,,
2,11134,2,1,3,0,11,34,AGHS4,2,2,Yellow,,,29.4,188,,,,,,
2,11135,2,1,3,0,11,35,AGHS4,2,2,Yellow,,,45.6,254,,,,,,
2,11136,2,1,3,0,11,36,AGHS4,2,2,Yellow,,,49.6,210,,,,,,
2,11137,2,1,3,0,11,37,AGHS4,2,2,Yellow,,,40.8,198,,,,,,
2,11138,2,1,3,1,11,38,AGHS4,2,2,Yellow,,,45.7,220,,,,,,
2,11139,2,1,3,1,11,39,AGHS1,6,2,Blue,,,43.3,232,,,,,,
2,11140,2,1,3,0,11,40,AGHS1,6,2,Blue,,,43.3,200,,,,,,
2,11141,2,1,3,0,11,41,AGHS1,6,2,Blue,,,43.8,230,,,,,,
2,11142,2,1,3,0,11,42,AGHS1,6,2,Blue,,,49.5,232,,,,,,
2,11143,2,1,3,0,11,43,AGHS1,6,2,Blue,,,42.8,212,,,,,,
2,11144,2,1,3,0,11,44,AGHS1,6,2,Blue,,,41.2,223,,,,,,
2,11145,2,1,3,0,11,45,AGHS1,6,2,Blue,,,44.2,235,,,,,,
2,11146,2,1,3,1,11,46,AGHS1,6,2,Blue,,,NA,NA,,,,,,
2,11147,2,1,3,1,11,47,AGHS3,1,2,Orange,,,40,206,,,,,,
2,11148,2,1,3,0,11,48,AGHS3,1,2,Orange,,,52.7,169,,,,,,
2,11149,2,1,3,0,11,49,AGHS3,1,2,Orange,,,40.3,195,,,,,,
2,11150,2,1,3,0,11,50,AGHS3,1,2,Orange,,,37.7,182,,,,,,
2,11151,2,1,3,0,11,51,AGHS3,1,2,Orange,,,51,200,,,,,,
2,11152,2,1,3,0,11,52,AGHS3,1,2,Orange,,,34.5,173,,,,,,
2,11153,2,1,3,0,11,53,AGHS3,1,2,Orange,,,31.2,168,,,,,,
2,11154,2,1,3,1,11,54,AGHS3,1,2,Orange,,,45.1,235,,,,,,
2,11155,2,1,3,1,11,55,AGHS2,5,2,Pink,,,43.9,226,,,,,,
2,11156,2,1,3,0,11,56,AGHS2,5,2,Pink,,,37.2,234,,,,,,
2,11157,2,1,3,0,11,57,AGHS2,5,2,Pink,,,53.7,240,,,,,,
2,11158,2,1,3,0,11,58,AGHS2,5,2,Pink,,,40.9,234,,,,,,
2,11159,2,1,3,0,11,59,AGHS2,5,2,Pink,,,54.7,246,,,,,,
2,11160,2,1,3,0,11,60,AGHS2,5,2,Pink,,,42.2,238,,,,,,
2,11161,2,1,3,0,11,61,AGHS2,5,2,Pink,,,42.3,249,,,,,,
2,11162,2,1,3,1,11,62,AGHS2,5,2,Pink,,,42.9,251,,,,,,
2,11163,2,1,3,1,11,63,AGHS8,7,2,White,,,NA,NA,,,,,,
2,11164,2,1,3,0,11,64,AGHS8,7,2,White,,,30.1,182,,,,,,
2,11165,2,1,3,0,11,65,AGHS8,7,2,White,,,NA,NA,,,,,,
2,11166,2,1,3,0,11,66,AGHS8,7,2,White,,,35.8,158,,,,,,
2,11167,2,1,3,0,11,67,AGHS8,7,2,White,,,42.6,216,,,,,,
2,11168,2,1,3,0,11,68,AGHS8,7,2,White,,,NA,NA,,,,,,
2,11169,2,1,3,0,11,69,AGHS8,7,2,White,,,38,204,,,,,,
2,11170,2,1,3,1,11,70,AGHS8,7,2,White,,,36.1,168,,,,,,
2,11231,2,1,3,1,12,31,AGHS3,1,3,Orange,,,35.1,193,,,,,,
2,11232,2,1,3,0,12,32,AGHS3,1,3,Orange,,,41.6,205,,,,,,
2,11233,2,1,3,0,12,33,AGHS3,1,3,Orange,,,45.9,217,,,,,,
2,11234,2,1,3,0,12,34,AGHS3,1,3,Orange,,,27.6,175,,,,,,
2,11235,2,1,3,0,12,35,AGHS3,1,3,Orange,,,40.1,220,,,,,,
2,11236,2,1,3,0,12,36,AGHS3,1,3,Orange,,,38.3,217,,,,,,
2,11237,2,1,3,0,12,37,AGHS3,1,3,Orange,,,34.7,186,,,,,,
2,11238,2,1,3,1,12,38,AGHS3,1,3,Orange,,,38.5,211,,,,,,
2,11239,2,1,3,1,12,39,AGHS8,7,3,White,,,40.5,195,,,,,,
2,11240,2,1,3,0,12,40,AGHS8,7,3,White,,,31.4,180,,,,,,
2,11241,2,1,3,0,12,41,AGHS8,7,3,White,,,34.2,176,,,,,,
2,11242,2,1,3,0,12,42,AGHS8,7,3,White,,,NA,NA,,,,,,
2,11243,2,1,3,0,12,43,AGHS8,7,3,White,,,28.6,175,,,,,,
2,11244,2,1,3,0,12,44,AGHS8,7,3,White,,,29.4,151,,,,,,
2,11245,2,1,3,0,12,45,AGHS8,7,3,White,,,48,150,,,,,,
2,11246,2,1,3,1,12,46,AGHS8,7,3,White,,,NA,NA,,,,,,
2,11247,2,1,3,1,12,47,AGHS4,2,3,Yellow,,,24.8,151,,,,,,
2,11248,2,1,3,0,12,48,AGHS4,2,3,Yellow,,,29.3,174,,,,,,
2,11249,2,1,3,0,12,49,AGHS4,2,3,Yellow,,,42.7,182,,,,,,
2,11250,2,1,3,0,12,50,AGHS4,2,3,Yellow,,,39.1,197,,,,,,
2,11251,2,1,3,0,12,51,AGHS4,2,3,Yellow,,,39.9,175,,,,,,
2,11252,2,1,3,0,12,52,AGHS4,2,3,Yellow,,,33.7,197,,,,,,
2,11253,2,1,3,0,12,53,AGHS4,2,3,Yellow,,,29.5,150,,,,,,
2,11254,2,1,3,1,12,54,AGHS4,2,3,Yellow,,,30.7,178,,,,,,
2,11255,2,1,3,1,12,55,AGHS1,6,3,Blue,,,29.4,168,,,,,,
2,11256,2,1,3,0,12,56,AGHS1,6,3,Blue,,,27.5,125,,,,,,
2,11257,2,1,3,0,12,57,AGHS1,6,3,Blue,,,29.5,177,,,,,,
2,11258,2,1,3,0,12,58,AGHS1,6,3,Blue,,,27,162,,,,,,
2,11259,2,1,3,0,12,59,AGHS1,6,3,Blue,,,NA,NA,,,,,,
2,11260,2,1,3,0,12,60,AGHS1,6,3,Blue,,,29.7,184,,,,,,
2,11261,2,1,3,0,12,61,AGHS1,6,3,Blue,,,40.9,239,,,,,,
2,11262,2,1,3,1,12,62,AGHS1,6,3,Blue,,,39.2,221,,,,,,
2,11263,2,1,3,1,12,63,AGHS2,5,3,Pink,,,22.7,179,,,,,,
2,11264,2,1,3,0,12,64,AGHS2,5,3,Pink,,,NA,NA,,,,,,
2,11265,2,1,3,0,12,65,AGHS2,5,3,Pink,,,38.3,215,,,,,,
2,11266,2,1,3,0,12,66,AGHS2,5,3,Pink,,,34,223,,,,,,
2,11267,2,1,3,0,12,67,AGHS2,5,3,Pink,,,38.9,219,,,,,,
2,11268,2,1,3,0,12,68,AGHS2,5,3,Pink,,,26.3,193,,,,,,
2,11269,2,1,3,0,12,69,AGHS2,5,3,Pink,,,41.3,232,,,,,,
2,11270,2,1,3,1,12,70,AGHS2,5,3,Pink,,,NA,NA,,,,,,
2,11331,2,1,4,1,13,31,AGHS8,7,0,White,,,33.5,175,,,,,,
2,11332,2,1,4,0,13,32,AGHS8,7,0,White,,,28.6,177,,,,,,
2,11333,2,1,4,0,13,33,AGHS8,7,0,White,,,21.7,109,,,,,,
2,11334,2,1,4,0,13,34,AGHS8,7,0,White,,,NA,NA,,,,,,
2,11335,2,1,4,0,13,35,AGHS8,7,0,White,,,33.3,187,,,,,,
2,11336,2,1,4,0,13,36,AGHS8,7,0,White,,,33.6,183,,,,,,
2,11337,2,1,4,0,13,37,AGHS8,7,0,White,,,29.1,168,,,,,,
2,11338,2,1,4,1,13,38,AGHS8,7,0,White,,,22.6,130,,,,,,
2,11339,2,1,4,1,13,39,AGHS4,2,0,Yellow,,,36.7,215,,,,,,
2,11340,2,1,4,0,13,40,AGHS4,2,0,Yellow,,,40.3,223,,,,,,
2,11341,2,1,4,0,13,41,AGHS4,2,0,Yellow,,,46.1,245,,,,,,
2,11342,2,1,4,0,13,42,AGHS4,2,0,Yellow,,,41.3,244,,,,,,
2,11343,2,1,4,0,13,43,AGHS4,2,0,Yellow,,,32,183,,,,,,
2,11344,2,1,4,0,13,44,AGHS4,2,0,Yellow,,,36.5,195,,,,,,
2,11345,2,1,4,0,13,45,AGHS4,2,0,Yellow,,,38.9,186,,,,,,
2,11346,2,1,4,1,13,46,AGHS4,2,0,Yellow,,,40,169,,,,,,
2,11347,2,1,4,1,13,47,AGHS2,5,0,Pink,,,30.3,188,,,,,,
2,11348,2,1,4,0,13,48,AGHS2,5,0,Pink,,,23.8,129,,,,,,
2,11349,2,1,4,0,13,49,AGHS2,5,0,Pink,,,28,186,,,,,,
2,11350,2,1,4,0,13,50,AGHS2,5,0,Pink,,,25.3,171,,,,,,
2,11351,2,1,4,0,13,51,AGHS2,5,0,Pink,,,22.1,148,,,,,,
2,11352,2,1,4,0,13,52,AGHS2,5,0,Pink,,,33.8,186,,,,,,
2,11353,2,1,4,0,13,53,AGHS2,5,0,Pink,,,24.7,149,,,,,,
2,11354,2,1,4,1,13,54,AGHS2,5,0,Pink,,,18.3,115,,,,,,
2,11355,2,1,4,1,13,55,AGHS3,1,0,Orange,,,24.9,13,,,,,,
2,11356,2,1,4,0,13,56,AGHS3,1,0,Orange,,,22.6,120,,,,,,
2,11357,2,1,4,0,13,57,AGHS3,1,0,Orange,,,23.3,118,,,,,,
2,11358,2,1,4,0,13,58,AGHS3,1,0,Orange,,,24.2,200,,,,,,
2,11359,2,1,4,0,13,59,AGHS3,1,0,Orange,,,29.4,181,,,,,,
2,11360,2,1,4,0,13,60,AGHS3,1,0,Orange,,,28,180,,,,,,
2,11361,2,1,4,0,13,61,AGHS3,1,0,Orange,,,26.6,155,,,,,,
2,11362,2,1,4,1,13,62,AGHS3,1,0,Orange,,,21.5,135,,,,,,
2,11363,2,1,4,1,13,63,AGHS1,6,0,Blue,,,22.2,184,,,,,,
2,11364,2,1,4,0,13,64,AGHS1,6,0,Blue,,,20.3,141,,,,,,
2,11365,2,1,4,0,13,65,AGHS1,6,0,Blue,,,28.3,179,,,,,,
2,11366,2,1,4,0,13,66,AGHS1,6,0,Blue,,,32.4,204,,,,,,
2,11367,2,1,4,0,13,67,AGHS1,6,0,Blue,,,27.3,201,,,,,,
2,11368,2,1,4,0,13,68,AGHS1,6,0,Blue,,,19.8,129,,,,,,
2,11369,2,1,4,0,13,69,AGHS1,6,0,Blue,,,30.8,191,,,,,,
2,11370,2,1,4,1,13,70,AGHS1,6,0,Blue,,,41.9,201,,,,,,
2,11431,2,1,4,1,14,31,AGHS8,7,2,White,,,35.6,174,,,,,,
2,11432,2,1,4,0,14,32,AGHS8,7,2,White,,,37.3,198,,,,,,
2,11433,2,1,4,0,14,33,AGHS8,7,2,White,,,42.4,210,,,,,,
2,11434,2,1,4,0,14,34,AGHS8,7,2,White,,,46,224,,,,,,
2,11435,2,1,4,0,14,35,AGHS8,7,2,White,,,48.4,214,,,,,,
2,11436,2,1,4,0,14,36,AGHS8,7,2,White,,,40.1,200,,,,,,
2,11437,2,1,4,0,14,37,AGHS8,7,2,White,,,39.8,221,,,,,,
2,11438,2,1,4,1,14,38,AGHS8,7,2,White,,,38.3,205,,,,,,
2,11439,2,1,4,1,14,39,AGHS2,5,2,Pink,,,44.9,243,,,,,,
2,11440,2,1,4,0,14,40,AGHS2,5,2,Pink,,,46.2,276,,,,,,
2,11441,2,1,4,0,14,41,AGHS2,5,2,Pink,,,47.3,285,,,,,,
2,11442,2,1,4,0,14,42,AGHS2,5,2,Pink,,,45.6,286,,,,,,
2,11443,2,1,4,0,14,43,AGHS2,5,2,Pink,,,29.4,259,,,,,,
2,11444,2,1,4,0,14,44,AGHS2,5,2,Pink,,,40.2,264,,,,,,
2,11445,2,1,4,0,14,45,AGHS2,5,2,Pink,,,52.2,270,,,,,,
2,11446,2,1,4,1,14,46,AGHS2,5,2,Pink,,,41.2,229,,,,,,
2,11447,2,1,4,1,14,47,AGHS3,1,2,Orange,,,33.9,185,,,,,,
2,11448,2,1,4,0,14,48,AGHS3,1,2,Orange,,,38.3,202,,,,,,
2,11449,2,1,4,0,14,49,AGHS3,1,2,Orange,,,37.2,167,,,,,,
2,11450,2,1,4,0,14,50,AGHS3,1,2,Orange,,,36,186,,,,,,
2,11451,2,1,4,0,14,51,AGHS3,1,2,Orange,,,34.3,183,,,,,,
2,11452,2,1,4,0,14,52,AGHS3,1,2,Orange,,,41.7,215,,,,,,
2,11453,2,1,4,0,14,53,AGHS3,1,2,Orange,,,36.4,220,,,,,,
2,11454,2,1,4,1,14,54,AGHS3,1,2,Orange,,,42.9,227,,,,,,
2,11455,2,1,4,1,14,55,AGHS1,6,2,Blue,,,36.8,216,,,,,,
2,11456,2,1,4,0,14,56,AGHS1,6,2,Blue,,,NA,NA,,,,,,
2,11457,2,1,4,0,14,57,AGHS1,6,2,Blue,,,32.3,171,,,,,,
2,11458,2,1,4,0,14,58,AGHS1,6,2,Blue,,,36.9,181,,,,,,
2,11459,2,1,4,0,14,59,AGHS1,6,2,Blue,,,33.8,172,,,,,,
2,11460,2,1,4,0,14,60,AGHS1,6,2,Blue,,,42.2,204,,,,,,
2,11461,2,1,4,0,14,61,AGHS1,6,2,Blue,,,31.4,205,,,,,,
2,11462,2,1,4,1,14,62,AGHS1,6,2,Blue,,,45.4,203,,,,,,
2,11463,2,1,4,1,14,63,AGHS4,2,2,Yellow,,,21.1,140,,,,,,
2,11464,2,1,4,0,14,64,AGHS4,2,2,Yellow,,,40.8,210,,,,,,
2,11465,2,1,4,0,14,65,AGHS4,2,2,Yellow,,,45.3,223,,,,,,
2,11466,2,1,4,0,14,66,AGHS4,2,2,Yellow,,,47.8,249,,,,,,
2,11467,2,1,4,0,14,67,AGHS4,2,2,Yellow,,,36.4,221,,,,,,
2,11468,2,1,4,0,14,68,AGHS4,2,2,Yellow,,,46.4,236,,,,,,
2,11469,2,1,4,0,14,69,AGHS4,2,2,Yellow,,,37.3,209,,,,,,
2,11470,2,1,4,1,14,70,AGHS4,2,2,Yellow,,,38.8,190,,,,,,
2,11531,2,1,4,1,15,31,AGHS3,1,1,Orange,,,NA,NA,,,,,,
2,11532,2,1,4,0,15,32,AGHS3,1,1,Orange,,,56.2,237,,,,,,
2,11533,2,1,4,0,15,33,AGHS3,1,1,Orange,,,NA,NA,,,,,,
2,11534,2,1,4,0,15,34,AGHS3,1,1,Orange,,,NA,NA,,,,,,
2,11535,2,1,4,0,15,35,AGHS3,1,1,Orange,,,41.6,223,,,,,,
2,11536,2,1,4,0,15,36,AGHS3,1,1,Orange,,,31.1,179,,,,,,
2,11537,2,1,4,0,15,37,AGHS3,1,1,Orange,,,49.7,243,,,,,,
2,11538,2,1,4,1,15,38,AGHS3,1,1,Orange,,,29.8,169,,,,,,
2,11539,2,1,4,1,15,39,AGHS2,5,1,Pink,,,45.5,225,,,,,,
2,11540,2,1,4,0,15,40,AGHS2,5,1,Pink,,,56.7,303,,,,,,
2,11541,2,1,4,0,15,41,AGHS2,5,1,Pink,,,46,278,,,,,,
2,11542,2,1,4,0,15,42,AGHS2,5,1,Pink,,,44.9,273,,,,,,
2,11543,2,1,4,0,15,43,AGHS2,5,1,Pink,,,46.7,241,,,,,,
2,11544,2,1,4,0,15,44,AGHS2,5,1,Pink,,,48.8,259,,,,,,
2,11545,2,1,4,0,15,45,AGHS2,5,1,Pink,,,48.5,266,,,,,,
2,11546,2,1,4,1,15,46,AGHS2,5,1,Pink,,,39.7,213,,,,,,
2,11547,2,1,4,1,15,47,AGHS4,2,1,Yellow,,,43.6,219,,,,,,
2,11548,2,1,4,0,15,48,AGHS4,2,1,Yellow,,,51.8,228,,,,,,
2,11549,2,1,4,0,15,49,AGHS4,2,1,Yellow,,,40.9,216,,,,,,
2,11550,2,1,4,0,15,50,AGHS4,2,1,Yellow,,,45.9,210,,,,,,
2,11551,2,1,4,0,15,51,AGHS4,2,1,Yellow,,,34.4,186,,,,,,
2,11552,2,1,4,0,15,52,AGHS4,2,1,Yellow,,,35.3,183,,,,,,
2,11553,2,1,4,0,15,53,AGHS4,2,1,Yellow,,,37.3,200,,,,,,
2,11554,2,1,4,1,15,54,AGHS4,2,1,Yellow,,,41.3,198,,,,,,
2,11555,2,1,4,1,15,55,AGHS1,6,1,Blue,,,NA,NA,,,,,,
2,11556,2,1,4,0,15,56,AGHS1,6,1,Blue,,,29.9,182,,,,,,
2,11557,2,1,4,0,15,57,AGHS1,6,1,Blue,,,35.3,182,,,,,,
2,11558,2,1,4,0,15,58,AGHS1,6,1,Blue,,,23.6,170,,,,,,
2,11559,2,1,4,0,15,59,AGHS1,6,1,Blue,,,53.5,213,,,,,,
2,11560,2,1,4,0,15,60,AGHS1,6,1,Blue,,,43.8,203,,,,,,
2,11561,2,1,4,0,15,61,AGHS1,6,1,Blue,,,48.1,245,,,,,,
2,11562,2,1,4,1,15,62,AGHS1,6,1,Blue,,,39.6,240,,,,,,
2,11563,2,1,4,1,15,63,AGHS8,7,1,White,,,40.1,208,,,,,,
2,11564,2,1,4,0,15,64,AGHS8,7,1,White,,,35.5,201,,,,,,
2,11565,2,1,4,0,15,65,AGHS8,7,1,White,,,45.8,226,,,,,,
2,11566,2,1,4,0,15,66,AGHS8,7,1,White,,,42.4,208,,,,,,
2,11567,2,1,4,0,15,67,AGHS8,7,1,White,,,39.2,205,,,,,,
2,11568,2,1,4,0,15,68,AGHS8,7,1,White,,,37.5,186,,,,,,
2,11569,2,1,4,0,15,69,AGHS8,7,1,White,,,34.4,182,,,,,,
2,11570,2,1,4,1,15,70,AGHS8,7,1,White,,,27.9,156,,,,,,
2,11631,2,1,4,1,16,31,AGHS3,1,3,Orange,,,41.8,213,,,,,,
2,11632,2,1,4,0,16,32,AGHS3,1,3,Orange,,,41.1,220,,,,,,
2,11633,2,1,4,0,16,33,AGHS3,1,3,Orange,,,41.8,219,,,,,,
2,11634,2,1,4,0,16,34,AGHS3,1,3,Orange,,,44.2,208,,,,,,
2,11635,2,1,4,0,16,35,AGHS3,1,3,Orange,,,40.3,206,,,,,,
2,11636,2,1,4,0,16,36,AGHS3,1,3,Orange,,,46.9,246,,,,,,
2,11637,2,1,4,0,16,37,AGHS3,1,3,Orange,,,30.7,183,,,,,,
2,11638,2,1,4,1,16,38,AGHS3,1,3,Orange,,,36,151,,,,,,
2,11639,2,1,4,1,16,39,AGHS2,5,3,Pink,,,42.4,250,,,,,,
2,11640,2,1,4,0,16,40,AGHS2,5,3,Pink,,,50.6,278,,,,,,
2,11641,2,1,4,0,16,41,AGHS2,5,3,Pink,,,43.2,251,,,,,,
2,11642,2,1,4,0,16,42,AGHS2,5,3,Pink,,,47.8,241,,,,,,
2,11643,2,1,4,0,16,43,AGHS2,5,3,Pink,,,39.5,238,,,,,,
2,11644,2,1,4,0,16,44,AGHS2,5,3,Pink,,,45.8,250,,,,,,
2,11645,2,1,4,0,16,45,AGHS2,5,3,Pink,,,42.8,239,,,,,,
2,11646,2,1,4,1,16,46,AGHS2,5,3,Pink,,,42.7,241,,,,,,
2,11647,2,1,4,1,16,47,AGHS8,7,3,White,,,28.8,183,,,,,,
2,11648,2,1,4,0,16,48,AGHS8,7,3,White,,,19.4,126,,,,,,
2,11649,2,1,4,0,16,49,AGHS8,7,3,White,,,30.6,167,,,,,,
2,11650,2,1,4,0,16,50,AGHS8,7,3,White,,,33.1,174,,,,,,
2,11651,2,1,4,0,16,51,AGHS8,7,3,White,,,36.4,184,,,,,,
2,11652,2,1,4,0,16,52,AGHS8,7,3,White,,,24.1,156,,,,,,
2,11653,2,1,4,0,16,53,AGHS8,7,3,White,,,23,106,,,,,,
2,11654,2,1,4,1,16,54,AGHS8,7,3,White,,,28.6,168,,,,,,
2,11655,2,1,4,1,16,55,AGHS4,2,3,Yellow,,,34.2,164,,,,,,
2,11656,2,1,4,0,16,56,AGHS4,2,3,Yellow,,,33.3,178,,,,,,
2,11657,2,1,4,0,16,57,AGHS4,2,3,Yellow,,,31.2,173,,,,,,
2,11658,2,1,4,0,16,58,AGHS4,2,3,Yellow,,,24.1,152,,,,,,
2,11659,2,1,4,0,16,59,AGHS4,2,3,Yellow,,,37.2,200,,,,,,
2,11660,2,1,4,0,16,60,AGHS4,2,3,Yellow,,,40.7,189,,,,,,
2,11661,2,1,4,0,16,61,AGHS4,2,3,Yellow,,,30.1,175,,,,,,
2,11662,2,1,4,1,16,62,AGHS4,2,3,Yellow,,,38.7,196,,,,,,
2,11663,2,1,4,1,16,63,AGHS1,6,3,Blue,,,36.6,206,,,,,,
2,11664,2,1,4,0,16,64,AGHS1,6,3,Blue,,,29.9,184,,,,,,
2,11665,2,1,4,0,16,65,AGHS1,6,3,Blue,,,31.6,186,,,,,,
2,11666,2,1,4,0,16,66,AGHS1,6,3,Blue,,,40.7,222,,,,,,
2,11667,2,1,4,0,16,67,AGHS1,6,3,Blue,,,25.9,198,,,,,,
2,11668,2,1,4,0,16,68,AGHS1,6,3,Blue,,,38.9,197,,,,,,
2,11669,2,1,4,0,16,69,AGHS1,6,3,Blue,,,30,175,,,,,,
2,11670,2,1,4,1,16,70,AGHS1,6,3,Blue,,,39.7,184,,,,,,
2,11731,2,1,5,1,17,31,AGHS1,6,3,Blue,,,39.4,198,,,,,,
2,11732,2,1,5,0,17,32,AGHS1,6,3,Blue,,,42.1,200,,,,,,
2,11733,2,1,5,0,17,33,AGHS1,6,3,Blue,,,49.6,248,,,,,,
2,11734,2,1,5,0,17,34,AGHS1,6,3,Blue,,,49.5,246,,,,,,
2,11735,2,1,5,0,17,35,AGHS1,6,3,Blue,,,42.2,217,,,,,,
2,11736,2,1,5,0,17,36,AGHS1,6,3,Blue,,,40.9,247,,,,,,
2,11737,2,1,5,0,17,37,AGHS1,6,3,Blue,,,46.8,254,,,,,,
2,11738,2,1,5,1,17,38,AGHS1,6,3,Blue,,,44.5,263,,,,,,
2,11739,2,1,5,1,17,39,AGHS2,5,3,Pink,,,48,256,,,,,,
2,11740,2,1,5,0,17,40,AGHS2,5,3,Pink,,,41,253,,,,,,
2,11741,2,1,5,0,17,41,AGHS2,5,3,Pink,,,46.4,258,,,,,,
2,11742,2,1,5,0,17,42,AGHS2,5,3,Pink,,,44.1,254,,,,,,
2,11743,2,1,5,0,17,43,AGHS2,5,3,Pink,,,52.6,294,,,,,,
2,11744,2,1,5,0,17,44,AGHS2,5,3,Pink,,,49.6,260,,,,,,
2,11745,2,1,5,0,17,45,AGHS2,5,3,Pink,,,41.4,255,,,,,,
2,11746,2,1,5,1,17,46,AGHS2,5,3,Pink,,,23.4,174,,,,,,
2,11747,2,1,5,1,17,47,AGHS3,1,3,Orange,,,50.5,218,,,,,,
2,11748,2,1,5,0,17,48,AGHS3,1,3,Orange,,,44.5,230,,,,,,
2,11749,2,1,5,0,17,49,AGHS3,1,3,Orange,,,36.1,190,,,,,,
2,11750,2,1,5,0,17,50,AGHS3,1,3,Orange,,,32,179,,,,,,
2,11751,2,1,5,0,17,51,AGHS3,1,3,Orange,,,25.2,184,,,,,,
2,11752,2,1,5,0,17,52,AGHS3,1,3,Orange,,,46.2,218,,,,,,
2,11753,2,1,5,0,17,53,AGHS3,1,3,Orange,,,27.7,168,,,,,,
2,11754,2,1,5,1,17,54,AGHS3,1,3,Orange,,,NA,NA,,,,,,
2,11755,2,1,5,1,17,55,AGHS8,7,3,White,,,26.7,152,,,,,,
2,11756,2,1,5,0,17,56,AGHS8,7,3,White,,,22.4,142,,,,,,
2,11757,2,1,5,0,17,57,AGHS8,7,3,White,,,33.3,167,,,,,,
2,11758,2,1,5,0,17,58,AGHS8,7,3,White,,,27.6,160,,,,,,
